"","ensembl_gene_id","entrezgene_id","hgnc_symbol","gene_biotype","chromosome_name","start_position","end_position"
"22573","ENSG00000117472",10103,"TSPAN1","protein_coding","1",46175073,46185962
"22574","ENSG00000066117",6602,"SMARCD1","protein_coding","12",50085200,50100707
"22575","ENSG00000073737",10170,"DHRS9","protein_coding","2",169064789,169096167
"22576","ENSG00000141858",90378,"SAMD1","protein_coding","19",14087851,14091036
"22577","ENSG00000142347",4542,"MYO1F","protein_coding","19",8520778,8577442
"22578","ENSG00000250719",110117498,"P3R3URF","protein_coding","1",46175486,46176488
"22579","ENSG00000171357",541468,"LURAP1","protein_coding","1",46203334,46221256
"22580","ENSG00000085999",8438,"RAD54L","protein_coding","1",46246461,46278480
"22581","ENSG00000168026",199223,"TTC21A","protein_coding","3",39107680,39138903
"22582","ENSG00000082438",22837,"COBLL1","protein_coding","2",164653624,164843679
"22583","ENSG00000167588",2819,"GPD1","protein_coding","12",50103982,50111313
"22584","ENSG00000178449",84987,"COX14","protein_coding","12",50112082,50120457
"22585","ENSG00000139624",91012,"CERS5","protein_coding","12",50129289,50167533
"22586","ENSG00000141551",1453,"CSNK1D","protein_coding","17",82239023,82273700
"22587","ENSG00000085998",55624,"POMGNT1","protein_coding","1",46188683,46220305
"22588","ENSG00000130595",7140,"TNNT3","protein_coding","11",1919703,1938706
"22589","ENSG00000115607",8807,"IL18RAP","protein_coding","2",102418689,102452565
"22590","ENSG00000214021",26140,"TTLL3","protein_coding","3",9808086,9855138
"22591","ENSG00000153179",283349,"RASSF3","protein_coding","12",64507001,64697564
"22592","ENSG00000171435",283455,"KSR2","protein_coding","12",117453012,117968990
"22593","ENSG00000079150",51661,"FKBP7","protein_coding","2",178463664,178478600
"22594","ENSG00000141582",8535,"CBX4","protein_coding","17",79833156,79839440
"22595","ENSG00000111445",5985,"RFC5","protein_coding","12",118013588,118033130
"22596","ENSG00000091409",3655,"ITGA6","protein_coding","2",172427354,172506459
"22597","ENSG00000167291",125058,"TBC1D16","protein_coding","17",79932343,80035872
"22598","ENSG00000122966",11113,"CIT","protein_coding","12",119685791,119877320
"22599","ENSG00000173821",57674,"RNF213","protein_coding","17",80260852,80398794
"22600","ENSG00000168066",7536,"SF1","protein_coding","11",64764606,64778786
"22601","ENSG00000176542",205717,"USF3","protein_coding","3",113648385,113696646
"22602","ENSG00000121579",80218,"NAA50","protein_coding","3",113716458,113746300
"22603","ENSG00000226321",728763,"CROCC2","protein_coding","2",240906330,240993311
"22604","ENSG00000115762",55041,"PLEKHB2","protein_coding","2",131104847,131353709
"22605","ENSG00000178075",54762,"GRAMD1C","protein_coding","3",113828182,113947174
"22606","ENSG00000117475",8548,"BLZF1","protein_coding","1",169367970,169396540
"22607","ENSG00000117477",57821,"CCDC181","protein_coding","1",169394870,169460669
"22608","ENSG00000117479",10560,"SLC19A2","protein_coding","1",169463909,169485944
"22609","ENSG00000198734",2153,"F5","protein_coding","1",169511951,169586588
"22610","ENSG00000178035",3615,"IMPDH2","protein_coding","3",49024325,49029447
"22611","ENSG00000175906",379,"ARL4D","protein_coding","17",43398993,43401137
"22612","ENSG00000123989",79586,"CHPF","protein_coding","2",219538954,219543809
"22613","ENSG00000067596",1659,"DHX8","protein_coding","17",43483865,43610338
"22614","ENSG00000099260",54873,"PALMD","protein_coding","1",99646113,99694541
"22615","ENSG00000205795",192668,"CYS1","protein_coding","2",10056473,10080944
"22616","ENSG00000214842",729475,"RAD51AP2","protein_coding","2",17510579,17518440
"22617","ENSG00000144057",84620,"ST6GAL2","protein_coding","2",106801600,106887108
"22618","ENSG00000203685",375057,"STUM","protein_coding","1",226548764,226609230
"22619","ENSG00000244682",NA,"FCGR2C","protein_coding","1",161581339,161605662
"22620","ENSG00000160703",79671,"NLRX1","protein_coding","11",119166568,119184016
"22621","ENSG00000185038",339766,"MROH2A","protein_coding","2",233775679,233833423
"22622","ENSG00000116580",54856,"GON4L","protein_coding","1",155749659,155859400
"22623","ENSG00000290315",NA,"","protein_coding","3",49024345,49094071
"22624","ENSG00000256977",96626,"LIMS3","protein_coding","2",109898428,109925625
"22625","ENSG00000198218",54870,"QRICH1","protein_coding","3",49029707,49094363
"22626","ENSG00000162972",79568,"MAIP1","protein_coding","2",199955317,200008540
"22627","ENSG00000175832",2118,"ETV4","protein_coding","17",43527844,43579620
"22628","ENSG00000138101",1838,"DTNB","protein_coding","2",25377198,25673647
"22629","ENSG00000116996",57829,"ZP4","protein_coding","1",237877864,237890922
"22630","ENSG00000139718",23067,"SETD1B","protein_coding","12",121804009,121832656
"22631","ENSG00000166959",83661,"MS4A8","protein_coding","11",60699585,60715807
"22632","ENSG00000240747",100506243,"KRBOX1","protein_coding","3",42936386,42942792
"22633","ENSG00000263353",653505,"PPIAL4A","protein_coding","1",120889771,120890530
"22634","ENSG00000127125",79717,"PPCS","protein_coding","1",42456117,42473385
"22635","ENSG00000158104",3242,"HPD","protein_coding","12",121839527,121863596
"22636","ENSG00000290317",NA,"","protein_coding","3",42809483,42942792
"22637","ENSG00000005102",4222,"MEOX1","protein_coding","17",43640389,43661922
"22638","ENSG00000166961",219995,"MS4A15","protein_coding","11",60756867,60776733
"22639","ENSG00000288867",653598,"PPIAL4C","protein_coding","1",149583848,149584607
"22640","ENSG00000066422",27107,"ZBTB11","protein_coding","3",101648889,101677135
"22641","ENSG00000289549",645142,"PPIAL4D","protein_coding","1",145241415,145242174
"22642","ENSG00000271567",730262,"PPIAL4E","protein_coding","1",144372875,144373634
"22643","ENSG00000279782",728945,"PPIAL4F","protein_coding","1",144592893,144593652
"22644","ENSG00000236334",644591,"PPIAL4G","protein_coding","1",148482548,148483302
"22645","ENSG00000270339",105371242,"PPIAL4H","protein_coding","1",146344006,146344765
"22646","ENSG00000185829",100506084,"ARL17A","protein_coding","17",46499780,46579695
"22647","ENSG00000185829",51326,"ARL17A","protein_coding","17",46499780,46579695
"22648","ENSG00000009307",7812,"CSDE1","protein_coding","1",114716913,114758676
"22649","ENSG00000172689",341116,"MS4A10","protein_coding","11",60785333,60801305
"22650","ENSG00000181722",26137,"ZBTB20","protein_coding","3",114314500,115147292
"22651","ENSG00000221932",641654,"HEPN1","protein_coding","11",124919250,124920677
"22652","ENSG00000110801",5715,"PSMD9","protein_coding","12",121888732,121918297
"22653","ENSG00000110436",6506,"SLC1A2","protein_coding","11",35251205,35420063
"22654","ENSG00000233276",2876,"GPX1","protein_coding","3",49357174,49358605
"22655","ENSG00000284690",100130520,"CD300H","protein_coding","17",74560701,74567343
"22656","ENSG00000256950",NA,"","protein_coding","12",121888809,121921470
"22657","ENSG00000120088",104909134,"CRHR1","protein_coding","17",45784277,45835828
"22658","ENSG00000120088",1394,"CRHR1","protein_coding","17",45784277,45835828
"22659","ENSG00000290318",NA,"","protein_coding","3",49357176,49412051
"22660","ENSG00000158023",144406,"CFAP251","protein_coding","12",121918592,122003927
"22661","ENSG00000177565",79718,"TBL1XR1","protein_coding","3",177019340,177228000
"22662","ENSG00000228696",100996709,"ARL17B","protein_coding","17",46274784,46361766
"22663","ENSG00000228696",100506084,"ARL17B","protein_coding","17",46274784,46361766
"22664","ENSG00000228696",51326,"ARL17B","protein_coding","17",46274784,46361766
"22665","ENSG00000110987",605,"BCL7A","protein_coding","12",122019422,122062044
"22666","ENSG00000175727",22877,"MLXIP","protein_coding","12",122078756,122147344
"22667","ENSG00000073969",4905,"NSF","protein_coding","17",46590669,46757679
"22668","ENSG00000139726",8562,"DENR","protein_coding","12",122752824,122771064
"22669","ENSG00000033030",55596,"ZCCHC8","protein_coding","12",122471600,122500932
"22670","ENSG00000111271",80724,"ACAD10","protein_coding","12",111686053,111757107
"22671","ENSG00000176945",200958,"MUC20","protein_coding","3",195720884,195741123
"22672","ENSG00000145113",4585,"MUC4","protein_coding","3",195746765,195811973
"22673","ENSG00000128655",50940,"PDE11A","protein_coding","2",177623244,178108339
"22674","ENSG00000171634",2186,"BPTF","protein_coding","17",67825503,67984378
"22675","ENSG00000257767",NA,"","protein_coding","12",111753890,111791418
"22676","ENSG00000111275",217,"ALDH2","protein_coding","12",111766887,111817532
"22677","ENSG00000089022",8550,"MAPKAPK5","protein_coding","12",111842013,111902222
"22678","ENSG00000116035",25806,"VAX2","protein_coding","2",70900576,70965373
"22679","ENSG00000116039",525,"ATP6V1B1","protein_coding","2",70935900,70965431
"22680","ENSG00000149090",25891,"PAMR1","protein_coding","11",35431823,35530300
"22681","ENSG00000292259",NA,"","protein_coding","12",111842237,111842368
"22682","ENSG00000108379",101929777,"WNT3","protein_coding","17",46762506,46833154
"22683","ENSG00000108379",7473,"WNT3","protein_coding","17",46762506,46833154
"22684","ENSG00000057294",5318,"PKP2","protein_coding","12",32790745,32896798
"22685","ENSG00000132589",2319,"FLOT2","protein_coding","17",28879335,28897733
"22686","ENSG00000258881",NA,"","protein_coding","2",70939318,70995336
"22687","ENSG00000144031",79998,"ANKRD53","protein_coding","2",70978380,70985499
"22688","ENSG00000189079",196528,"ARID2","protein_coding","12",45729706,45908040
"22689","ENSG00000124357",55577,"NAGK","protein_coding","2",71064344,71079808
"22690","ENSG00000110514",8567,"MADD","protein_coding","11",47269161,47330031
"22691","ENSG00000161921",58191,"CXCL16","protein_coding","17",4733533,4739928
"22692","ENSG00000176358",255061,"TAC4","protein_coding","17",49838300,49848069
"22693","ENSG00000133687",83857,"TMTC1","protein_coding","12",29500840,29784759
"22694","ENSG00000108813",1748,"DLX4","protein_coding","17",49968588,49974959
"22695","ENSG00000124370",84693,"MCEE","protein_coding","2",71109684,71130239
"22696","ENSG00000136699",55627,"SMPD4","protein_coding","2",130151392,130182750
"22697","ENSG00000275832",57636,"ARHGAP23","protein_coding","17",38419280,38512385
"22698","ENSG00000111012",1594,"CYP27B1","protein_coding","12",57762334,57768986
"22699","ENSG00000169689",201254,"CENPX","protein_coding","17",82018702,82024107
"22700","ENSG00000169683",201255,"LRRC45","protein_coding","17",82023305,82031151
"22701","ENSG00000169760",22871,"NLGN1","protein_coding","3",173396284,174294372
"22702","ENSG00000169750",5881,"RAC3","protein_coding","17",82031678,82034204
"22703","ENSG00000163864",349565,"NMNAT3","protein_coding","3",139560180,139678017
"22704","ENSG00000169738",51181,"DCXR","protein_coding","17",82035136,82037709
"22705","ENSG00000184897",8971,"H1-10","protein_coding","3",129314771,129316286
"22706","ENSG00000156097",83873,"GPR61","protein_coding","1",109539872,109548406
"22707","ENSG00000172046",10869,"USP19","protein_coding","3",49108046,49120938
"22708","ENSG00000162413",9903,"KLHL21","protein_coding","1",6590724,6614607
"22709","ENSG00000116273",148479,"PHF13","protein_coding","1",6613731,6624030
"22710","ENSG00000111696",51559,"NT5DC3","protein_coding","12",103770453,103841234
"22711","ENSG00000117153",59349,"KLHL12","protein_coding","1",202891116,202928636
"22712","ENSG00000162882",23498,"HAAO","protein_coding","2",42767089,42792593
"22713","ENSG00000159346",51094,"ADIPOR1","protein_coding","1",202940826,202958572
"22714","ENSG00000233381",NA,"AK4P3","protein_coding","12",31615023,31652095
"22715","ENSG00000162881",165140,"OXER1","protein_coding","2",42762499,42764135
"22716","ENSG00000139160",254013,"ETFBKMT","protein_coding","12",31647160,31673114
"22717","ENSG00000169727",2873,"GPS1","protein_coding","17",82050691,82057470
"22718","ENSG00000151743",196394,"AMN1","protein_coding","12",31671142,31729121
"22719","ENSG00000159348",51706,"CYB5R1","protein_coding","1",202961873,202967275
"22720","ENSG00000163444",92703,"TMEM183A","protein_coding","1",203007374,203024848
"22721","ENSG00000172005",4118,"MAL","protein_coding","2",95025677,95053992
"22722","ENSG00000122180",4656,"MYOG","protein_coding","1",203083129,203086012
"22723","ENSG00000133055",4608,"MYBPH","protein_coding","1",203167811,203175826
"22724","ENSG00000275111",7549,"ZNF2","protein_coding","2",95165432,95184317
"22725","ENSG00000184047",56616,"DIABLO","protein_coding","12",122207668,122226062
"22726","ENSG00000133048",1116,"CHI3L1","protein_coding","1",203178931,203186704
"22727","ENSG00000014257",55,"ACP3","protein_coding","3",132317369,132368302
"22728","ENSG00000155066",150696,"PROM2","protein_coding","2",95274449,95291308
"22729","ENSG00000127481",23352,"UBR4","protein_coding","1",19074510,19210266
"22730","ENSG00000285749",NA,"","protein_coding","3",51798803,51830856
"22731","ENSG00000229972",401067,"IQCF3","protein_coding","3",51826883,51833389
"22732","ENSG00000144802",64332,"NFKBIZ","protein_coding","3",101827991,101861022
"22733","ENSG00000284934",128125816,"","protein_coding","12",122207662,122227534
"22734","ENSG00000284791",113523638,"SMIM41","protein_coding","12",52079704,52108255
"22735","ENSG00000013588",9052,"GPRC5A","protein_coding","12",12890782,12917937
"22736","ENSG00000115042",51011,"FAHD2A","protein_coding","2",95402708,95416616
"22737","ENSG00000151135",90488,"TMEM263","protein_coding","12",106955719,106978778
"22738","ENSG00000120832",80298,"MTERF2","protein_coding","12",106973120,106987163
"22739","ENSG00000008405",1407,"CRY1","protein_coding","12",106991364,107093549
"22740","ENSG00000115207",2976,"GTF3C2","protein_coding","2",27325849,27356999
"22741","ENSG00000184502",2520,"GAST","protein_coding","17",41712331,41715969
"22742","ENSG00000173805",9001,"HAP1","protein_coding","17",41717742,41734644
"22743","ENSG00000047617",57101,"ANO2","protein_coding","12",5531869,5946232
"22744","ENSG00000173801",3728,"JUP","protein_coding","17",41754604,41786931
"22745","ENSG00000143882",245973,"ATP6V1C2","protein_coding","2",10721100,10785110
"22746","ENSG00000288623",128071547,"","protein_coding","12",120534697,120534957
"22747","ENSG00000285133",128125814,"","protein_coding","12",57517712,57520480
"22748","ENSG00000211454",246181,"AKR7L","protein_coding","1",19265982,19274194
"22749","ENSG00000053372",51154,"MRTO4","protein_coding","1",19251805,19260128
"22750","ENSG00000143870",10130,"PDIA6","protein_coding","2",10783391,10837977
"22751","ENSG00000162482",22977,"AKR7A3","protein_coding","1",19282573,19288770
"22752","ENSG00000053371",8574,"AKR7A2","protein_coding","1",19303965,19312144
"22753","ENSG00000141696",10609,"P3H4","protein_coding","17",41801947,41812604
"22754","ENSG00000040487",54896,"SLC66A1","protein_coding","1",19312326,19329300
"22755","ENSG00000141756",60681,"FKBP10","protein_coding","17",41812680,41823213
"22756","ENSG00000188338",10991,"SLC38A3","protein_coding","3",50205246,50221486
"22757","ENSG00000183155",5877,"RABIF","protein_coding","1",202878282,202889149
"22758","ENSG00000133063",1118,"CHIT1","protein_coding","1",203212827,203273641
"22759","ENSG00000115761",79954,"NOL10","protein_coding","2",10562347,10689987
"22760","ENSG00000141698",115024,"NT5C3B","protein_coding","17",41825057,41836260
"22761","ENSG00000114391",6152,"RPL24","protein_coding","3",101681091,101686733
"22762","ENSG00000143847",8497,"PPFIA4","protein_coding","1",203026491,203078740
"22763","ENSG00000144815",91775,"NXPE3","protein_coding","3",101779177,101843743
"22764","ENSG00000143379",9869,"SETDB1","protein_coding","1",150926263,150964744
"22765","ENSG00000283268",111216277,"TEX54","protein_coding","11",62832321,62832841
"22766","ENSG00000047849",4134,"MAP4","protein_coding","3",47850690,48089272
"22767","ENSG00000141527",79092,"CARD14","protein_coding","17",80169992,80216073
"22768","ENSG00000110713",4928,"NUP98","protein_coding","11",3671083,3797792
"22769","ENSG00000135968",9648,"GCC2","protein_coding","2",108449107,108509415
"22770","ENSG00000007923",55735,"DNAJC11","protein_coding","1",6634168,6701924
"22771","ENSG00000174840",201626,"PDE12","protein_coding","3",57556274,57566848
"22772","ENSG00000168374",378,"ARF4","protein_coding","3",57571363,57598220
"22773","ENSG00000163006",165055,"CCDC138","protein_coding","2",108786757,108885477
"22774","ENSG00000116731",7799,"PRDM2","protein_coding","1",13700188,13825079
"22775","ENSG00000108733",5193,"PEX12","protein_coding","17",35574795,35578863
